Player Name;SteamID64;Weapon Class;Purchased Count;Dropped Count;Picked Up From Teammate;Total Shots Fired;Total Hits Registered;Total Misses;Total Kills;Headshot Kills;Headshot/Kills Ratio
Sonic;76561197975129851;Tec-9;7;0;0;32;11;21;3;3;100.00%
Sonic;76561197975129851;MP9;2;0;0;23;5;18;0;0;0.00%
Sonic;76561197975129851;Smoke Grenade;91;0;0;58;1;57;0;0;0.00%
Sonic;76561197975129851;C4;27;0;0;0;0;0;0;0;0.00%
oSee;76561198047472534;Knife;64;0;0;110;0;110;0;0;0.00%
oSee;76561198047472534;Incendiary Grenade;31;0;0;17;2;15;0;0;0.00%
oSee;76561198047472534;AWP;18;0;0;37;7;30;15;2;13.33%
oSee;76561198047472534;FAMAS;1;0;0;1;0;1;0;0;0.00%
oSee;76561198047472534;Five-SeveN;6;0;0;0;0;0;0;0;0.00%
oSee;76561198047472534;Galil AR;9;0;0;97;7;90;2;1;50.00%
oSee;76561198047472534;AK-47;23;0;0;250;44;206;10;5;50.00%
oSee;76561198047472534;Glock-18;39;0;0;34;7;27;1;0;0.00%
oSee;76561198047472534;M4A1;4;0;0;125;14;111;3;1;33.33%
oSee;76561198047472534;World;0;0;0;0;0;0;1;0;0.00%
oSee;76561198047472534;C4;50;0;0;0;0;0;0;0;0.00%
oSee;76561198047472534;Molotov;35;0;0;21;4;17;0;0;0.00%
oSee;76561198047472534;Desert Eagle;11;0;0;25;5;20;3;3;100.00%
oSee;76561198047472534;Kevlar + Helmet;44;0;0;0;0;0;0;0;0.00%
oSee;76561198047472534;Tec-9;6;0;0;25;3;22;2;1;50.00%
oSee;76561198047472534;Flashbang;141;0;0;100;0;100;0;0;0.00%
oSee;76561198047472534;MP9;2;0;0;0;0;0;0;0;0.00%
oSee;76561198047472534;M4A4;9;0;0;154;36;118;11;3;27.27%
oSee;76561198047472534;HE Grenade;31;0;0;18;9;9;0;0;0.00%
oSee;76561198047472534;P250;6;0;0;14;2;12;2;2;100.00%
oSee;76561198047472534;SSG 08;1;0;0;5;0;5;1;0;0.00%
oSee;76561198047472534;USP-S;31;0;0;29;7;22;2;2;100.00%
oSee;76561198047472534;Defuse Kit;7;0;0;0;0;0;0;0;0.00%
oSee;76561198047472534;Smoke Grenade;109;0;0;70;4;66;0;0;0.00%
oSee;76561198047472534;Kevlar Vest;22;0;0;0;0;0;0;0;0.00%
koala;76561198809462276;Tec-9;8;0;0;17;2;15;1;1;100.00%
koala;76561198809462276;HE Grenade;83;0;0;55;19;36;0;0;0.00%
koala;76561198809462276;C4;24;0;0;0;0;0;0;0;0.00%
koala;76561198809462276;M4A4;24;0;0;259;42;217;11;4;36.36%
koala;76561198809462276;AK-47;41;0;0;767;105;662;32;16;50.00%
koala;76561198809462276;SSG 08;1;0;0;0;0;0;0;0;0.00%
koala;76561198809462276;Five-SeveN;5;0;0;6;2;4;1;1;100.00%
koala;76561198809462276;MP7;2;0;0;12;0;12;0;0;0.00%
koala;76561198809462276;Dual Berettas;4;0;0;56;17;39;8;6;75.00%
koala;76561198809462276;Zeus x27;1;0;0;0;0;0;0;0;0.00%
koala;76561198809462276;Kevlar Vest;32;0;0;0;0;0;0;0;0.00%
koala;76561198809462276;Molotov;38;0;0;24;5;19;0;0;0.00%
koala;76561198809462276;Galil AR;10;0;0;138;18;120;7;4;57.14%
koala;76561198809462276;Kevlar + Helmet;54;0;0;0;0;0;0;0;0.00%
koala;76561198809462276;MP9;5;0;0;62;15;47;2;2;100.00%
koala;76561198809462276;FAMAS;2;0;0;0;0;0;0;0;0.00%
koala;76561198809462276;P250;1;0;0;0;0;0;0;0;0.00%
koala;76561198809462276;AWP;2;0;0;0;0;0;0;0;0.00%
koala;76561198809462276;Knife;75;0;0;257;0;257;0;0;0.00%
koala;76561198809462276;M4A1;18;0;0;171;34;137;9;1;11.11%
koala;76561198809462276;Incendiary Grenade;30;0;0;14;2;12;0;0;0.00%
koala;76561198809462276;Defuse Kit;10;0;0;0;0;0;0;0;0.00%
koala;76561198809462276;Flashbang;104;0;0;37;0;37;0;0;0.00%
koala;76561198809462276;Desert Eagle;8;0;0;18;3;15;1;0;0.00%
koala;76561198809462276;World;0;0;0;0;0;0;1;0;0.00%
koala;76561198809462276;USP-S;40;0;0;57;8;49;6;5;83.33%
koala;76561198809462276;Smoke Grenade;111;0;0;74;1;73;0;0;0.00%
koala;76561198809462276;Glock-18;41;0;0;107;14;93;4;3;75.00%
rdnzao;76561198307734468;MAC-10;5;0;0;29;8;21;3;3;100.00%
rdnzao;76561198307734468;Molotov;53;0;0;28;3;25;0;0;0.00%
rdnzao;76561198307734468;MP7;3;0;0;5;2;3;0;0;0.00%
rdnzao;76561198307734468;Five-SeveN;5;0;0;1;0;1;0;0;0.00%
rdnzao;76561198307734468;Defuse Kit;12;0;0;0;0;0;0;0;0.00%
rdnzao;76561198307734468;M4A1;11;0;0;86;18;68;6;0;0.00%
rdnzao;76561198307734468;FAMAS;3;0;0;47;8;39;2;1;50.00%
rdnzao;76561198307734468;HE Grenade;85;0;0;37;8;29;0;0;0.00%
rdnzao;76561198307734468;Incendiary Grenade;51;0;0;35;0;35;1;0;0.00%
rdnzao;76561198307734468;AK-47;33;0;0;305;50;255;19;13;68.42%
rdnzao;76561198307734468;SSG 08;2;0;0;0;0;0;0;0;0.00%
rdnzao;76561198307734468;MP5-SD;1;0;0;0;0;0;0;0;0.00%
rdnzao;76561198307734468;Flashbang;158;0;0;64;0;64;0;0;0.00%
rdnzao;76561198307734468;Smoke Grenade;130;0;0;82;4;78;0;0;0.00%
rdnzao;76561198307734468;Desert Eagle;2;0;0;3;0;3;0;0;0.00%
rdnzao;76561198307734468;Knife;86;0;0;42;0;42;0;0;0.00%
rdnzao;76561198307734468;C4;39;0;0;0;0;0;0;0;0.00%
rdnzao;76561198307734468;P250;1;0;0;4;1;3;1;0;0.00%
rdnzao;76561198307734468;USP-S;41;0;0;11;1;10;3;3;100.00%
rdnzao;76561198307734468;M4A4;32;0;0;521;75;446;24;14;58.33%
rdnzao;76561198307734468;Glock-18;52;0;0;117;3;114;1;1;100.00%
rdnzao;76561198307734468;Tec-9;18;0;0;36;5;31;3;1;33.33%
rdnzao;76561198307734468;Dual Berettas;1;0;0;13;3;10;0;0;0.00%
rdnzao;76561198307734468;Kevlar Vest;38;0;0;0;0;0;0;0;0.00%
rdnzao;76561198307734468;World;0;0;0;0;0;0;2;0;0.00%
rdnzao;76561198307734468;Kevlar + Helmet;56;0;0;0;0;0;0;0;0.00%
rdnzao;76561198307734468;MP9;14;0;0;94;15;79;2;0;0.00%
rdnzao;76561198307734468;Galil AR;10;0;0;49;1;48;1;1;100.00%
rdnzao;76561198307734468;AWP;1;0;0;0;0;0;0;0;0.00%
JBa;76561198184153575;Desert Eagle;6;0;0;2;0;2;0;0;0.00%
JBa;76561198184153575;Kevlar + Helmet;66;0;0;0;0;0;0;0;0.00%
JBa;76561198184153575;Flashbang;143;0;0;63;1;62;0;0;0.00%
JBa;76561198184153575;Glock-18;55;0;0;102;22;80;5;4;80.00%
JBa;76561198184153575;AK-47;63;0;0;586;105;481;42;30;71.43%
JBa;76561198184153575;Dual Berettas;3;0;0;47;11;36;5;5;100.00%
JBa;76561198184153575;FAMAS;1;0;0;8;1;7;2;2;100.00%
JBa;76561198184153575;Defuse Kit;28;0;0;0;0;0;0;0;0.00%
JBa;76561198184153575;Kevlar Vest;31;0;0;0;0;0;0;0;0.00%
JBa;76561198184153575;MP9;12;0;0;226;57;169;14;8;57.14%
JBa;76561198184153575;Five-SeveN;5;0;0;6;0;6;1;1;100.00%
JBa;76561198184153575;Tec-9;8;0;0;43;12;31;4;3;75.00%
JBa;76561198184153575;MAC-10;6;0;0;73;11;62;3;1;33.33%
JBa;76561198184153575;C4;27;0;0;0;0;0;0;0;0.00%
JBa;76561198184153575;World;0;0;0;0;0;0;3;0;0.00%
JBa;76561198184153575;HE Grenade;84;0;0;50;18;32;0;0;0.00%
JBa;76561198184153575;M4A4;31;0;0;378;63;315;21;9;42.86%
JBa;76561198184153575;Incendiary Grenade;56;0;0;41;1;40;0;0;0.00%
JBa;76561198184153575;USP-S;34;0;0;26;7;19;5;5;100.00%
JBa;76561198184153575;AWP;4;0;0;1;0;1;1;0;0.00%
JBa;76561198184153575;Knife;87;0;0;42;0;42;0;0;0.00%
JBa;76561198184153575;Smoke Grenade;138;0;0;86;3;83;0;0;0.00%
JBa;76561198184153575;Molotov;55;0;0;35;4;31;1;0;0.00%
JBa;76561198184153575;Galil AR;7;0;0;53;8;45;1;1;100.00%
JBa;76561198184153575;M4A1;6;0;0;27;3;24;1;1;100.00%
JBa;76561198184153575;Decoy Grenade;1;0;0;0;0;0;0;0;0.00%
doc;76561198095896540;Knife;83;0;0;80;0;80;0;0;0.00%
doc;76561198095896540;Incendiary Grenade;52;0;0;31;0;31;0;0;0.00%
doc;76561198095896540;C4;27;0;0;0;0;0;0;0;0.00%
doc;76561198095896540;Desert Eagle;13;0;0;26;4;22;3;3;100.00%
doc;76561198095896540;Molotov;36;0;0;21;2;19;1;0;0.00%
doc;76561198095896540;MP9;10;0;0;59;15;44;2;2;100.00%
doc;76561198095896540;Glock-18;45;0;0;69;13;56;1;1;100.00%
doc;76561198095896540;SSG 08;1;0;0;0;0;0;0;0;0.00%
doc;76561198095896540;AWP;4;0;0;2;1;1;1;0;0.00%
doc;76561198095896540;MAC-10;4;0;0;49;16;33;4;3;75.00%
doc;76561198095896540;Zeus x27;1;0;0;0;0;0;0;0;0.00%
doc;76561198095896540;Kevlar Vest;24;0;0;0;0;0;0;0;0.00%
doc;76561198095896540;HE Grenade;67;0;0;41;8;33;0;0;0.00%
doc;76561198095896540;AK-47;35;0;0;406;72;334;29;20;68.97%
doc;76561198095896540;World;0;0;0;0;0;0;1;0;0.00%
doc;76561198095896540;Flashbang;122;0;0;65;0;65;0;0;0.00%
doc;76561198095896540;Kevlar + Helmet;62;0;0;0;0;0;0;0;0.00%
doc;76561198095896540;Galil AR;11;0;0;22;9;13;1;1;100.00%
doc;76561198095896540;M4A4;10;0;0;166;29;137;4;2;50.00%
doc;76561198095896540;USP-S;44;0;0;39;14;25;7;7;100.00%
doc;76561198095896540;Smoke Grenade;107;0;0;67;0;67;0;0;0.00%
doc;76561198095896540;Defuse Kit;12;0;0;0;0;0;0;0;0.00%
doc;76561198095896540;M4A1;27;0;0;243;65;178;21;14;66.67%
doc;76561198095896540;Tec-9;3;0;0;16;3;13;2;2;100.00%
doc;76561198095896540;P250;2;0;0;9;2;7;0;0;0.00%
JamYoung;76561198364937038;C4;38;0;0;0;0;0;0;0;0.00%
JamYoung;76561198364937038;Glock-18;77;0;0;74;11;63;7;5;71.43%
JamYoung;76561198364937038;AK-47;83;0;0;1095;192;903;73;35;47.95%
JamYoung;76561198364937038;Desert Eagle;10;0;0;6;1;5;3;2;66.67%
JamYoung;76561198364937038;AWP;9;0;0;0;0;0;0;0;0.00%
JamYoung;76561198364937038;M4A1;34;0;0;541;106;435;36;18;50.00%
JamYoung;76561198364937038;MAC-10;4;0;0;0;0;0;0;0;0.00%
JamYoung;76561198364937038;Galil AR;16;0;0;199;36;163;9;4;44.44%
JamYoung;76561198364937038;World;0;0;0;0;0;0;3;0;0.00%
JamYoung;76561198364937038;Molotov;107;0;0;90;9;81;3;0;0.00%
JamYoung;76561198364937038;USP-S;63;0;0;90;10;80;4;4;100.00%
JamYoung;76561198364937038;FAMAS;2;0;0;0;0;0;0;0;0.00%
JamYoung;76561198364937038;Kevlar Vest;39;0;0;0;0;0;0;0;0.00%
JamYoung;76561198364937038;Dual Berettas;1;0;0;0;0;0;0;0;0.00%
JamYoung;76561198364937038;MP5-SD;1;0;0;0;0;0;0;0;0.00%
JamYoung;76561198364937038;Knife;128;0;0;244;0;244;0;0;0.00%
JamYoung;76561198364937038;CZ75 Auto;1;0;0;0;0;0;0;0;0.00%
JamYoung;76561198364937038;MP9;10;0;0;257;43;214;14;6;42.86%
JamYoung;76561198364937038;Smoke Grenade;205;0;0;124;0;124;0;0;0.00%
JamYoung;76561198364937038;M4A4;24;0;0;85;19;66;7;5;71.43%
JamYoung;76561198364937038;Tec-9;14;0;0;34;2;32;1;1;100.00%
JamYoung;76561198364937038;P250;5;0;0;37;4;33;2;2;100.00%
JamYoung;76561198364937038;Kevlar + Helmet;93;0;0;0;0;0;0;0;0.00%
JamYoung;76561198364937038;Flashbang;204;0;0;93;0;93;0;0;0.00%
JamYoung;76561198364937038;Incendiary Grenade;76;0;0;61;4;57;0;0;0.00%
JamYoung;76561198364937038;HE Grenade;128;0;0;76;26;50;3;0;0.00%
JamYoung;76561198364937038;Defuse Kit;24;0;0;0;0;0;0;0;0.00%
JamYoung;76561198364937038;Decoy Grenade;1;0;0;1;0;1;0;0;0.00%
NAF;76561198001151695;SSG 08;1;0;0;8;2;6;1;1;100.00%
NAF;76561198001151695;HE Grenade;84;0;0;77;14;63;0;0;0.00%
NAF;76561198001151695;Glock-18;56;0;0;122;12;110;5;5;100.00%
NAF;76561198001151695;P250;1;0;0;20;1;19;0;0;0.00%
NAF;76561198001151695;Defuse Kit;14;0;0;0;0;0;0;0;0.00%
NAF;76561198001151695;MP9;3;0;0;10;1;9;0;0;0.00%
NAF;76561198001151695;MAC-10;2;0;0;7;0;7;0;0;0.00%
NAF;76561198001151695;AWP;12;0;0;9;2;7;6;0;0.00%
NAF;76561198001151695;AK-47;47;0;0;597;77;520;33;17;51.52%
NAF;76561198001151695;Molotov;54;0;0;42;3;39;1;0;0.00%
NAF;76561198001151695;Galil AR;13;0;0;270;50;220;14;7;50.00%
NAF;76561198001151695;Dual Berettas;7;0;0;61;11;50;3;3;100.00%
NAF;76561198001151695;M4A1;8;0;0;216;28;188;8;2;25.00%
NAF;76561198001151695;Kevlar Vest;28;0;0;0;0;0;0;0;0.00%
NAF;76561198001151695;M4A4;16;0;0;224;63;161;14;4;28.57%
NAF;76561198001151695;MP5-SD;2;0;0;24;0;24;0;0;0.00%
NAF;76561198001151695;Knife;91;0;0;117;0;117;0;0;0.00%
NAF;76561198001151695;MAG-7;2;0;0;0;0;0;0;0;0.00%
NAF;76561198001151695;Five-SeveN;3;0;0;3;1;2;0;0;0.00%
NAF;76561198001151695;Desert Eagle;12;0;0;20;6;14;6;5;83.33%
NAF;76561198001151695;Kevlar + Helmet;69;0;0;0;0;0;0;0;0.00%
NAF;76561198001151695;MP7;8;0;0;149;27;122;7;3;42.86%
NAF;76561198001151695;Decoy Grenade;2;0;0;2;0;2;0;0;0.00%
NAF;76561198001151695;C4;38;0;0;0;0;0;0;0;0.00%
NAF;76561198001151695;Tec-9;10;0;0;122;9;113;2;1;50.00%
NAF;76561198001151695;Smoke Grenade;121;0;0;95;3;92;0;0;0.00%
NAF;76561198001151695;FAMAS;6;0;0;66;9;57;1;0;0.00%
NAF;76561198001151695;World;0;0;0;0;0;0;1;0;0.00%
NAF;76561198001151695;Flashbang;112;0;0;61;0;61;0;0;0.00%
NAF;76561198001151695;Incendiary Grenade;54;0;0;47;2;45;0;0;0.00%
NAF;76561198001151695;USP-S;40;0;0;55;21;34;5;5;100.00%
dexter;76561198061801241;C4;37;0;0;0;0;0;0;0;0.00%
dexter;76561198061801241;Five-SeveN;5;0;0;1;0;1;0;0;0.00%
dexter;76561198061801241;World;0;0;0;0;0;0;1;0;0.00%
dexter;76561198061801241;Desert Eagle;10;0;0;29;4;25;2;1;50.00%
dexter;76561198061801241;AK-47;33;0;0;494;43;451;20;11;55.00%
dexter;76561198061801241;Kevlar Vest;24;0;0;0;0;0;0;0;0.00%
dexter;76561198061801241;SSG 08;3;0;0;5;1;4;1;0;0.00%
dexter;76561198061801241;Kevlar + Helmet;54;0;0;0;0;0;0;0;0.00%
dexter;76561198061801241;HE Grenade;67;0;0;46;20;26;0;0;0.00%
dexter;76561198061801241;Knife;75;0;0;100;0;100;0;0;0.00%
dexter;76561198061801241;FAMAS;4;0;0;65;10;55;3;1;33.33%
dexter;76561198061801241;Smoke Grenade;98;0;0;60;2;58;0;0;0.00%
dexter;76561198061801241;Flashbang;118;0;0;71;0;71;0;0;0.00%
dexter;76561198061801241;Defuse Kit;4;0;0;0;0;0;0;0;0.00%
dexter;76561198061801241;Glock-18;45;0;0;63;13;50;4;4;100.00%
dexter;76561198061801241;Galil AR;9;0;0;120;17;103;7;3;42.86%
dexter;76561198061801241;Dual Berettas;1;0;0;0;0;0;0;0;0.00%
dexter;76561198061801241;Decoy Grenade;2;0;0;2;0;2;0;0;0.00%
dexter;76561198061801241;Tec-9;5;0;0;39;12;27;2;1;50.00%
dexter;76561198061801241;MP7;1;0;0;9;1;8;0;0;0.00%
dexter;76561198061801241;Incendiary Grenade;33;0;0;21;1;20;0;0;0.00%
dexter;76561198061801241;M4A4;12;0;0;155;31;124;8;3;37.50%
dexter;76561198061801241;Molotov;40;0;0;24;5;19;0;0;0.00%
dexter;76561198061801241;AWP;7;0;0;8;0;8;2;0;0.00%
dexter;76561198061801241;MAC-10;4;0;0;46;8;38;2;0;0.00%
dexter;76561198061801241;USP-S;34;0;0;68;23;45;7;2;28.57%
dexter;76561198061801241;M4A1;11;0;0;86;23;63;9;5;55.56%
dexter;76561198061801241;P250;3;0;0;2;1;1;0;0;0.00%
dexter;76561198061801241;MP9;2;0;0;39;1;38;0;0;0.00%
C4LLM3SU3;76561198416388144;Knife;88;0;0;61;0;61;0;0;0.00%
C4LLM3SU3;76561198416388144;MP7;1;0;0;0;0;0;0;0;0.00%
C4LLM3SU3;76561198416388144;Incendiary Grenade;38;0;0;24;1;23;0;0;0.00%
C4LLM3SU3;76561198416388144;USP-S;34;0;0;49;10;39;7;7;100.00%
C4LLM3SU3;76561198416388144;AK-47;53;0;0;591;73;518;32;24;75.00%
C4LLM3SU3;76561198416388144;C4;35;0;0;0;0;0;0;0;0.00%
C4LLM3SU3;76561198416388144;Smoke Grenade;128;0;0;76;2;74;1;0;0.00%
C4LLM3SU3;76561198416388144;Flashbang;206;0;0;87;1;86;0;0;0.00%
C4LLM3SU3;76561198416388144;MAC-10;7;0;0;93;32;61;4;1;25.00%
C4LLM3SU3;76561198416388144;M4A1;1;0;0;6;3;3;1;0;0.00%
C4LLM3SU3;76561198416388144;Desert Eagle;17;0;0;51;6;45;3;3;100.00%
C4LLM3SU3;76561198416388144;Molotov;53;0;0;29;4;25;0;0;0.00%
C4LLM3SU3;76561198416388144;MP9;7;0;0;111;5;106;3;3;100.00%
C4LLM3SU3;76561198416388144;Tec-9;5;0;0;1;0;1;0;0;0.00%
C4LLM3SU3;76561198416388144;Glock-18;55;0;0;82;17;65;6;6;100.00%
C4LLM3SU3;76561198416388144;M4A4;19;0;0;252;40;212;11;3;27.27%
C4LLM3SU3;76561198416388144;Five-SeveN;2;0;0;0;0;0;0;0;0.00%
C4LLM3SU3;76561198416388144;SSG 08;1;0;0;2;0;2;0;0;0.00%
C4LLM3SU3;76561198416388144;AWP;7;0;0;1;0;1;1;0;0.00%
C4LLM3SU3;76561198416388144;Kevlar + Helmet;59;0;0;0;0;0;0;0;0.00%
C4LLM3SU3;76561198416388144;Galil AR;6;0;0;103;16;87;5;3;60.00%
C4LLM3SU3;76561198416388144;Defuse Kit;7;0;0;0;0;0;0;0;0.00%
C4LLM3SU3;76561198416388144;Dual Berettas;3;0;0;7;1;6;2;2;100.00%
C4LLM3SU3;76561198416388144;World;0;0;0;0;0;0;3;0;0.00%
C4LLM3SU3;76561198416388144;HE Grenade;102;0;0;33;13;20;0;0;0.00%
C4LLM3SU3;76561198416388144;Kevlar Vest;35;0;0;0;0;0;0;0;0.00%
s1n;76561198190463461;Knife;85;0;0;577;0;577;0;0;0.00%
s1n;76561198190463461;Tec-9;8;0;0;36;5;31;2;0;0.00%
s1n;76561198190463461;Defuse Kit;13;0;0;0;0;0;0;0;0.00%
s1n;76561198190463461;Five-SeveN;4;0;0;3;0;3;0;0;0.00%
s1n;76561198190463461;Incendiary Grenade;72;0;0;51;6;45;0;0;0.00%
s1n;76561198190463461;USP-S;42;0;0;64;6;58;6;6;100.00%
s1n;76561198190463461;Galil AR;7;0;0;56;10;46;2;1;50.00%
s1n;76561198190463461;HE Grenade;103;0;0;63;33;30;3;0;0.00%
s1n;76561198190463461;C4;53;0;0;0;0;0;0;0;0.00%
s1n;76561198190463461;FAMAS;2;0;0;46;5;41;1;0;0.00%
s1n;76561198190463461;Kevlar Vest;28;0;0;0;0;0;0;0;0.00%
s1n;76561198190463461;Desert Eagle;11;0;0;12;1;11;0;0;0.00%
s1n;76561198190463461;AWP;5;0;0;0;0;0;0;0;0.00%
s1n;76561198190463461;MAC-10;2;0;0;10;3;7;0;0;0.00%
s1n;76561198190463461;Decoy Grenade;2;0;0;1;0;1;0;0;0.00%
s1n;76561198190463461;Kevlar + Helmet;59;0;0;0;0;0;0;0;0.00%
s1n;76561198190463461;Flashbang;246;0;0;159;0;159;0;0;0.00%
s1n;76561198190463461;Smoke Grenade;187;0;0;137;2;135;0;0;0.00%
s1n;76561198190463461;M4A1;37;0;0;624;112;512;26;8;30.77%
s1n;76561198190463461;P250;5;0;0;6;0;6;0;0;0.00%
s1n;76561198190463461;M4A4;6;0;0;92;16;76;3;1;33.33%
s1n;76561198190463461;Dual Berettas;1;0;0;0;0;0;0;0;0.00%
s1n;76561198190463461;World;0;0;0;0;0;0;2;0;0.00%
s1n;76561198190463461;Glock-18;47;0;0;71;12;59;4;4;100.00%
s1n;76561198190463461;AK-47;45;0;0;562;79;483;30;16;53.33%
s1n;76561198190463461;Molotov;57;0;0;44;4;40;0;0;0.00%
s1n;76561198190463461;MP9;10;0;0;120;26;94;3;3;100.00%
story;76561198065448360;USP-S;38;0;0;53;9;44;5;3;60.00%
story;76561198065448360;P250;26;0;0;31;5;26;4;2;50.00%
story;76561198065448360;Flashbang;183;0;0;131;1;130;0;0;0.00%
story;76561198065448360;C4;49;0;0;0;0;0;0;0;0.00%
story;76561198065448360;M4A1;1;0;0;3;0;3;0;0;0.00%
story;76561198065448360;Galil AR;12;0;0;125;33;92;12;4;33.33%
story;76561198065448360;Molotov;41;0;0;26;3;23;0;0;0.00%
story;76561198065448360;Knife;85;0;0;276;0;276;0;0;0.00%
story;76561198065448360;Glock-18;48;0;0;43;9;34;3;2;66.67%
story;76561198065448360;Kevlar + Helmet;65;0;0;0;0;0;0;0;0.00%
story;76561198065448360;Defuse Kit;19;0;0;0;0;0;0;0;0.00%
story;76561198065448360;Kevlar Vest;27;0;0;0;0;0;0;0;0.00%
story;76561198065448360;AWP;45;0;0;95;12;83;46;5;10.87%
story;76561198065448360;Smoke Grenade;169;0;0;104;3;101;0;0;0.00%
story;76561198065448360;Incendiary Grenade;63;0;0;38;6;32;0;0;0.00%
story;76561198065448360;Five-SeveN;8;0;0;22;1;21;0;0;0.00%
story;76561198065448360;MP9;4;0;0;39;11;28;4;1;25.00%
story;76561198065448360;SSG 08;2;0;0;1;0;1;0;0;0.00%
story;76561198065448360;M4A4;4;0;0;89;20;69;8;1;12.50%
story;76561198065448360;Dual Berettas;1;0;0;2;1;1;0;0;0.00%
story;76561198065448360;Tec-9;7;0;0;18;2;16;2;2;100.00%
story;76561198065448360;AK-47;24;0;0;247;34;213;19;16;84.21%
story;76561198065448360;Desert Eagle;6;0;0;13;0;13;0;0;0.00%
story;76561198065448360;HE Grenade;59;0;0;37;17;20;3;0;0.00%
story;76561198065448360;World;0;0;0;0;0;0;1;0;0.00%
story;76561198065448360;FAMAS;1;0;0;5;0;5;0;0;0.00%
LNZ;76561198104626893;Kevlar + Helmet;44;0;0;0;0;0;0;0;0.00%
LNZ;76561198104626893;Molotov;36;0;0;25;4;21;0;0;0.00%
LNZ;76561198104626893;Galil AR;9;0;0;70;12;58;3;2;66.67%
LNZ;76561198104626893;Incendiary Grenade;113;0;0;39;8;31;1;0;0.00%
LNZ;76561198104626893;Defuse Kit;22;0;0;0;0;0;0;0;0.00%
LNZ;76561198104626893;MP7;2;0;0;0;0;0;0;0;0.00%
LNZ;76561198104626893;AK-47;30;0;0;309;52;257;26;16;61.54%
LNZ;76561198104626893;Flashbang;149;0;0;80;0;80;0;0;0.00%
LNZ;76561198104626893;USP-S;41;0;0;83;20;63;8;6;75.00%
LNZ;76561198104626893;Kevlar Vest;25;0;0;0;0;0;0;0;0.00%
LNZ;76561198104626893;C4;27;0;0;0;0;0;0;0;0.00%
LNZ;76561198104626893;AWP;4;0;0;2;0;2;0;0;0.00%
LNZ;76561198104626893;Glock-18;38;0;0;72;3;69;1;1;100.00%
LNZ;76561198104626893;Tec-9;5;0;0;8;0;8;0;0;0.00%
LNZ;76561198104626893;MAC-10;5;0;0;75;13;62;3;3;100.00%
LNZ;76561198104626893;M4A4;1;0;0;8;2;6;1;0;0.00%
LNZ;76561198104626893;Desert Eagle;11;0;0;16;1;15;2;2;100.00%
LNZ;76561198104626893;M4A1;28;0;0;309;63;246;24;16;66.67%
LNZ;76561198104626893;FAMAS;2;0;0;22;2;20;1;1;100.00%
LNZ;76561198104626893;UMP-45;1;0;0;0;0;0;0;0;0.00%
LNZ;76561198104626893;Five-SeveN;3;0;0;18;8;10;2;1;50.00%
LNZ;76561198104626893;Smoke Grenade;136;0;0;80;1;79;0;0;0.00%
LNZ;76561198104626893;HE Grenade;96;0;0;52;21;31;0;0;0.00%
LNZ;76561198104626893;P250;4;0;0;2;0;2;0;0;0.00%
LNZ;76561198104626893;SSG 08;1;0;0;0;0;0;0;0;0.00%
LNZ;76561198104626893;Knife;66;0;0;108;0;108;0;0;0.00%
LNZ;76561198104626893;Dual Berettas;4;0;0;3;0;3;0;0;0.00%
LNZ;76561198104626893;World;0;0;0;0;0;0;2;0;0.00%
LNZ;76561198104626893;MP9;1;0;0;12;6;6;1;1;100.00%
kisserek;76561198252742076;Kevlar Vest;16;0;0;0;0;0;0;0;0.00%
kisserek;76561198252742076;M4A1;12;0;0;105;17;88;4;3;75.00%
kisserek;76561198252742076;Galil AR;10;0;0;70;5;65;2;2;100.00%
kisserek;76561198252742076;Five-SeveN;8;0;0;32;9;23;3;2;66.67%
kisserek;76561198252742076;Flashbang;98;0;0;42;0;42;0;0;0.00%
kisserek;76561198252742076;Molotov;48;0;0;35;2;33;0;0;0.00%
kisserek;76561198252742076;Smoke Grenade;86;0;0;53;0;53;0;0;0.00%
kisserek;76561198252742076;M4A4;21;0;0;542;64;478;15;3;20.00%
kisserek;76561198252742076;AK-47;41;0;0;750;107;643;35;26;74.29%
kisserek;76561198252742076;Desert Eagle;2;0;0;2;0;2;1;0;0.00%
kisserek;76561198252742076;AWP;3;0;0;0;0;0;0;0;0.00%
kisserek;76561198252742076;Decoy Grenade;4;0;0;4;0;4;0;0;0.00%
kisserek;76561198252742076;Knife;71;0;0;59;0;59;0;0;0.00%
kisserek;76561198252742076;FAMAS;3;0;0;8;4;4;1;1;100.00%
kisserek;76561198252742076;USP-S;38;0;0;18;2;16;1;1;100.00%
kisserek;76561198252742076;Glock-18;37;0;0;84;19;65;6;6;100.00%
kisserek;76561198252742076;Tec-9;7;0;0;8;0;8;0;0;0.00%
kisserek;76561198252742076;Kevlar + Helmet;61;0;0;0;0;0;0;0;0.00%
kisserek;76561198252742076;C4;24;0;0;0;0;0;0;0;0.00%
kisserek;76561198252742076;Incendiary Grenade;42;0;0;39;1;38;2;0;0.00%
kisserek;76561198252742076;Dual Berettas;4;0;0;70;4;66;2;2;100.00%
kisserek;76561198252742076;MAC-10;2;0;0;9;2;7;0;0;0.00%
kisserek;76561198252742076;HE Grenade;73;0;0;59;20;39;3;0;0.00%
kisserek;76561198252742076;MP9;5;0;0;28;4;24;0;0;0.00%
kisserek;76561198252742076;Defuse Kit;22;0;0;0;0;0;0;0;0.00%
